TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
other,4,1,xlong,0.8225575391222709
other,4,1,short,0.0536897302382972
other,4,1,medium,0.0637859744564557
school,4,1,long,0.143317493256297
school,4,1,xlong,0.8046417073809642
school,4,1,medium,0.0488224524823743
school,4,1,short,0.00321834688036474
social,4,1,xlong,0.440393608870899
social,4,1,long,0.291067022613785
social,4,1,medium,0.12249027448972899
social,4,1,short,0.14604909402558702
work,4,1,xlong,0.8550480427812042
work,4,1,long,0.0986825244807243
work,4,1,medium,0.038022488584625
work,4,1,short,0.00824694415344686
home,4,2,medium,0.268408172285932
home,4,2,xlong,0.231071039305088
home,4,2,long,0.37984274069342705
home,4,2,short,0.12067804771555199
medical,4,2,medium,0.292045474749849
medical,4,2,xlong,0.295960080422505
medical,4,2,long,0.346076485130792
medical,4,2,short,0.0659179596968545
other,4,2,long,0.34293347380424605
other,4,2,xlong,0.326326515474523
other,4,2,medium,0.23359760416903197
other,4,2,short,0.0971424065521985
school,4,2,short,0.129861741433702
school,4,2,xlong,0.190029208252235
school,4,2,long,0.246934717922621
school,4,2,medium,0.433174332391442
social,4,2,long,0.39292212123399295
social,4,2,xlong,0.210148122859659
social,4,2,medium,0.285950106969998
social,4,2,short,0.11097964893635001
work,4,2,xlong,0.562601615812625
work,4,2,medium,0.138922778567338
work,4,2,long,0.264130740122887
work,4,2,short,0.0343448654971498
home,4,3,xlong,0.25441940672867897
home,4,3,medium,0.235984437458346
home,4,3,long,0.403374910302409
home,4,3,short,0.106221245510566
medical,4,3,long,0.167703104847106
medical,4,3,xlong,0.5522557143334929
medical,4,3,medium,0.261712537248232
medical,4,3,short,0.0183286435711682
other,4,3,medium,0.151409217498125
other,4,3,xlong,0.40680745385608097
other,4,3,short,0.0856042564012146
other,4,3,long,0.35617907224457895
school,4,3,xlong,0.282850566826652
school,4,3,medium,0.173282877291729
school,4,3,long,0.422260229405506
school,4,3,short,0.12160632647611301
social,4,3,xlong,0.30536000818133396
social,4,3,long,0.35567956619606705
social,4,3,medium,0.19742700811487998
social,4,3,short,0.14153341750772
work,4,3,long,0.26694098483205103
work,4,3,xlong,0.652677328342352
work,4,3,medium,0.0614556857770005
work,4,3,short,0.0189260010485969
home,4,4,long,0.29297417080501004
home,4,4,short,0.299464618680713
home,4,4,medium,0.25677963950453603
home,4,4,xlong,0.150781571009741
medical,4,4,medium,0.317308417443158
medical,4,4,short,0.13489085542269
medical,4,4,long,0.3413251550749
medical,4,4,xlong,0.206475572059252
other,4,4,medium,0.302574420874573
