HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
2,11,LowIncVeh,leisure,2,5,0.143779106862057
2,10,LowIncVehSenior,leisure,3,2,0.229403169359982
2,13,HighIncVeh,other,2,2,0.624655317994081
2,7,HighIncVeh,home,2,2,0.659423793137227
2,11,LowIncVehSenior,leisure,2,5,0.251978653894697
2,7,HighIncVeh,school,2,2,0.692513710322443
2,12,LowIncVehSenior,leisure,5,3,0.209598364530466
2,7,LowIncVeh,leisure,2,2,0.696382443794813
2,15,LowIncVeh,leisure,2,3,0.246522782696495
2,16,LowIncVehSenior,leisure,3,2,0.356016948169412
2,10,LowIncVeh,leisure,5,2,0.118726870296903
2,10,LowIncVehSenior,leisure,5,2,0.139655743294083
2,15,LowIncVehSenior,leisure,2,3,0.12373123078843
2,20,HighIncVeh,home,3,2,0.225300087459046
2,10,LowIncVeh,work,3,2,0.14564604710309
2,13,LowIncNoVehSenior,home,3,2,0.524307502053925
2,16,HighIncVehSenior,home,2,2,0.497629088111632
2,6,HighIncVehSenior,work,2,2,0.659909383050413
2,16,HighIncVehSenior,leisure,2,2,0.347350635284878
2,16,LowIncVeh,leisure,2,3,0.34808833364866
2,15,LowIncVeh,medical,3,2,0.0402199037668138
2,12,LowIncVeh,leisure,2,5,0.234473488976649
2,9,HighIncVehSenior,leisure,2,2,0.427409679207344
2,15,LowIncVeh,work,2,5,1.0
2,14,LowIncVeh,home,5,2,0.0944522289738206
2,13,LowIncVeh,work,2,3,0.106386490889315
2,18,LowIncVeh,leisure,3,2,0.0169922155548826
2,18,LowIncVehSenior,leisure,2,3,0.0519416809547734
2,19,HighIncVeh,leisure,2,3,0.101494672206502
2,19,HighIncVehSenior,home,2,2,1.0
2,10,LowIncVeh,leisure,2,2,0.40818650817851
2,15,HighIncVeh,work,2,4,0.192718643950792
2,19,LowIncVehSenior,home,3,2,0.135445335717441
2,14,HighIncVeh,other,3,2,0.279959373534323
2,16,HighIncVeh,leisure,2,2,0.577153420517883
2,7,HighIncVeh,leisure,2,2,0.109154267781158
2,11,HighIncVeh,leisure,2,3,0.172067742556091
2,11,HighIncVeh,leisure,3,5,0.0594575260649436
2,13,HighIncVeh,home,5,2,0.183144709976358
2,18,HighIncVeh,home,5,2,0.0557377193695332
2,9,LowIncVeh,home,3,2,0.571061889721013
2,8,HighIncVeh,other,2,3,0.21867616480484
2,17,HighIncVeh,other,2,5,0.0285390207376608
2,21,HighIncVeh,leisure,3,2,0.461982911832029
2,7,HighIncVeh,home,3,2,0.25470428435328
2,6,HighIncVeh,school,2,3,0.260525844542986
2,14,HighIncVeh,other,2,3,0.123604307912146
2,7,HighIncVeh,home,5,2,0.0228918268290747
2,17,HighIncVeh,leisure,2,5,0.0285777263324853
2,11,LowIncNoVehSenior,leisure,2,3,0.594531617862229
2,0,HighIncVeh,home,4,2,0.226046790451698
2,13,LowIncVeh,medical,2,2,1.0
2,15,LowIncVehSenior,leisure,5,2,0.157227286976089
2,10,LowIncVeh,home,3,2,0.202118262333178
2,7,LowIncVeh,leisure,2,3,0.0631654199888815
2,16,LowIncVeh,other,3,2,0.280358803579566
2,19,LowIncVeh,leisure,2,3,0.221808906318394
2,6,LowIncVeh,other,2,2,0.239494702223429
2,15,LowIncVehSenior,leisure,2,5,0.157227286976089
2,6,LowIncVeh,leisure,2,3,0.709641068613959
2,12,HighIncVehSenior,medical,2,3,0.254760228852162
2,10,LowIncVeh,home,2,2,0.494502318835365
2,8,HighIncVeh,leisure,3,2,0.0102061308081488
2,14,HighIncVehSenior,leisure,3,3,0.0677841685466657
2,15,HighIncVehSenior,home,3,2,0.10959957666413
2,19,HighIncVeh,home,5,2,0.0131581718697752
2,6,LowIncVeh,work,3,5,0.0719215975631192
2,18,LowIncVeh,leisure,5,2,0.152556858968628
2,12,HighIncVeh,leisure,3,3,0.082355198160376
2,9,LowIncVehSenior,leisure,2,3,0.248353154534272
2,6,LowIncVeh,home,2,2,0.383018822604247
2,18,HighIncVeh,school,2,2,0.572897636376753
2,8,HighIncVeh,home,2,2,0.355572229113803
2,12,HighIncVeh,work,3,2,0.111261918789085
2,12,HighIncVeh,leisure,3,2,0.0432504262820632
2,12,HighIncVeh,work,3,5,0.0859180722205715
2,19,HighIncVeh,leisure,3,3,0.0612214648583399
2,6,HighIncVehSenior,work,2,5,0.126127821947391
2,17,LowIncVeh,leisure,5,3,0.0446127266818532
2,12,LowIncVeh,work,2,3,0.460546758493421
2,9,LowIncVeh,work,2,5,0.166577670187925
2,23,LowIncVeh,home,2,2,0.358426596257317
2,11,LowIncVeh,other,2,2,0.244468233389103
2,6,LowIncVehSenior,leisure,2,2,0.840952824188715
2,16,LowIncVeh,other,2,3,0.418820772052653
2,7,HighIncVeh,work,3,3,0.008891488649559
2,17,LowIncVehSenior,leisure,2,4,0.0155711628654899
2,10,LowIncVeh,home,5,2,0.242230991091447
2,9,LowIncVeh,work,2,2,0.466518565690552
2,13,LowIncVeh,work,2,2,0.467676032715936
2,8,HighIncVehSenior,other,2,5,0.862846581516068
2,14,HighIncVehSenior,home,4,2,0.248925711313554
2,12,HighIncVehSenior,leisure,2,4,0.250364531328186
2,6,HighIncVehSenior,other,2,2,1.0
2,6,HighIncVehSenior,leisure,2,2,0.864046105122885
2,6,LowIncVeh,other,2,5,0.358150404862629
2,14,HighIncVehSenior,home,6,2,0.0588729287208483
2,14,HighIncVeh,home,6,2,0.0178944488386792
2,8,HighIncVehSenior,work,2,2,0.480010565458184
2,13,HighIncVehSenior,leisure,5,5,0.0998775715818186
2,10,HighIncVeh,work,2,2,0.0880961330993059
2,9,HighIncVehSenior,other,2,2,0.891786224050559
2,13,HighIncVehSenior,leisure,2,5,0.260355525779917
2,10,HighIncVeh,leisure,5,2,0.0509775099040089
2,14,HighIncVeh,medical,2,2,0.690498295336918
2,14,HighIncVehSenior,leisure,2,2,0.444659375885789
